Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,West Palm Beach,Palm Beach_FL,FL,79,52,10,16.1,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,San Bernardino,San Bernardino_CA,CA,55.4,88,4,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,87.8,55,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Myrtle Creek,Douglas_OR,OR,78,45,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,41,86,10,9.2,0.01,Light Rain,FALSE,FALSE,TRUE,day
2,Larkspur,Douglas_CO,CO,61,52,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,New Haven,New Haven_CT,CT,34,79,8,7,0,Cloudy,FALSE,FALSE,TRUE,day
3,Tampa,Hillsborough_FL,FL,77,94,10,0,0,Clear,FALSE,FALSE,TRUE,day
2,Windermere,Orange_FL,FL,80.1,71,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Westbury,Nassau_NY,NY,64,54,10,8,0,Fair,FALSE,FALSE,FALSE,day
4,Lake Park,Lowndes_GA,GA,78,76,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Bethlehem,Lehigh_PA,PA,89.1,38,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,71.6,88,4,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Corona,Queens_NY,NY,44,53,10,12,0,Fair,FALSE,FALSE,FALSE,twilight
2,Marion,Marion_SC,SC,37,100,4,0,0,Fair,FALSE,FALSE,FALSE,twilight
3,Harrisburg,Dauphin_PA,PA,19.9,85,5,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,41,70,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Upper Marlboro,Prince George's_MD,MD,23.4,77,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Seattle,King_WA,WA,64.9,34,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
4,Washington,District of Columbia_DC,DC,94,36,10,9,0,Fair,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,53.6,82,10,18.4,0,Overcast,FALSE,FALSE,FALSE,day
3,New Rochelle,Westchester_NY,NY,82,54,10,13.8,0,Scattered Clouds,TRUE,FALSE,FALSE,twilight
2,Henrico,Richmond City_VA,VA,72,24,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,73,76,10,8,0,Fair,FALSE,FALSE,TRUE,day
3,Tacoma,Pierce_WA,WA,53,99,10,9,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,79,72,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Lafayette,Lafayette_LA,LA,82,71,10,12,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Stafford,Harris_TX,TX,64,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Torrance,Los Angeles_CA,CA,80.6,45,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Manassas,Prince William_VA,VA,57.2,100,1.5,0,0,Fog,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,57,100,3,0,0.06,Light Rain,FALSE,FALSE,FALSE,day
2,Harleysville,Montgomery_PA,PA,46,39,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,87.1,51,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Boston,Suffolk_MA,MA,16,27,10,15,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Elgin,Kane_IL,IL,30,100,1.2,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,50,63,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Discovery Bay,Contra Costa_CA,CA,48,89,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Nashville,Davidson_TN,TN,80.1,71,10,6.9,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Damascus,Clackamas_OR,OR,46,87,5,6,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Cambridge,Middlesex_MA,MA,38,44,10,16,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,66,93,4,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
3,Fort Mill,York_SC,SC,91,55,10,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Orlando,Orange_FL,FL,90,63,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,80.1,67,10,11.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,28.4,81,10,19.6,0,Overcast,FALSE,FALSE,TRUE,day
2,Sunol,Alameda_CA,CA,46.9,90,8,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
3,Denver,Denver_CO,CO,84.2,19,20,5.8,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Long Beach,Los Angeles_CA,CA,79,50,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Port Jervis,Orange_NY,NY,39,73,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,73,87,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,73.4,73,7,17.3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,50,89,8,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,77,74,9,11.5,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,86,72,10,4.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Laveen,Maricopa_AZ,AZ,91,11,10,15,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,32,56,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Long Beach,Los Angeles_CA,CA,59,78,9,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,73.9,100,9,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Nashville,Davidson_TN,TN,48,74,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,88,61,10,21.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Montgomery,Montgomery_AL,AL,55.9,41,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,77,50,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Hyndman,Somerset_PA,PA,84.2,58,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,12,59,10,13.8,0,Scattered Clouds,TRUE,FALSE,FALSE,day
2,Greensboro,Guilford_NC,NC,41,43,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Harleysville,Montgomery_PA,PA,57,100,3,0,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Indianapolis,Marion_IN,IN,79,72,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Vacaville,Solano_CA,CA,57,81,10,11.5,0.02,Overcast,TRUE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,84.9,65,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Hampden,Penobscot_ME,ME,49,77,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Novato,Marin_CA,CA,53.6,82,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
2,Austin,Travis_TX,TX,77,84,10,3.5,0,Overcast,FALSE,FALSE,TRUE,day
3,Columbus,Burlington_NJ,NJ,62,79,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Malibu,Los Angeles_CA,CA,48.9,71,10,3.5,0,Clear,FALSE,FALSE,TRUE,night
2,Royersford,Montgomery_PA,PA,44.1,63,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Arlington,Tarrant_TX,TX,86,45,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,De Pere,Brown_WI,WI,19,71,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,night
3,Fort Lauderdale,Broward_FL,FL,73.9,91,10,4.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Montgomery,Orange_NY,NY,34,92,5,15,0.09,Rain,FALSE,FALSE,FALSE,day
2,Tallahassee,Leon_FL,FL,73,96,10,6.9,0.06,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Cranston,Providence_RI,RI,57.9,84,10,8.1,0,Light Rain,FALSE,FALSE,FALSE,day
3,Seattle,King_WA,WA,40,77,10,0,0,Fair,TRUE,FALSE,TRUE,night
2,Tampa,Hillsborough_FL,FL,77,71,8,5.8,0,Scattered Clouds,FALSE,FALSE,TRUE,twilight
3,Boston,Suffolk_MA,MA,68,81,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,80.1,32,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
3,Dallas,Dallas_TX,TX,48.2,82,10,9.2,0,Overcast,FALSE,FALSE,FALSE,night
3,Savannah,Chatham_GA,GA,53.6,94,2.8,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Clifton,Passaic_NJ,NJ,7,44,10,11.5,0,Clear,TRUE,FALSE,FALSE,day
2,Tualatin,Washington_OR,OR,70,44,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,74,22,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Cedar City,Iron_UT,UT,75,16,10,6,0,Fair,FALSE,FALSE,FALSE,twilight
3,Austin,Travis_TX,TX,70,97,10,0,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Saint Petersburg,Pinellas_FL,FL,81,82,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Zachary,East Baton Rouge_LA,LA,75,96,8,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fontana,San Bernardino_CA,CA,95,21,10,15,0,Clear,FALSE,FALSE,FALSE,day
3,Sturtevant,Racine_WI,WI,48.9,29,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Cordova,Shelby_TN,TN,57.2,25,10,6.9,0,Clear,TRUE,FALSE,FALSE,day
2,New Boston,Hillsborough_NH,NH,70,84,10,9,0,Cloudy,FALSE,FALSE,FALSE,day
3,Miami,Miami-Dade_FL,FL,80,81,10,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Houston,Harris_TX,TX,82,69,8,18,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,73,84,10,0,0.02,Light Rain,FALSE,FALSE,TRUE,day
2,Washington,District of Columbia_DC,DC,46,40,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Souderton,Montgomery_PA,PA,62.6,100,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Echo,Umatilla_OR,OR,90,12,10,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,69.1,21,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Baton Rouge,East Baton Rouge_LA,LA,86,51,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,64,96,2,4.6,0,Overcast,FALSE,FALSE,FALSE,day
3,Berkeley,Alameda_CA,CA,53.1,64,10,11.5,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Buffalo,Erie_NY,NY,32,96,0.2,21.9,0.05,Heavy Snow,FALSE,FALSE,FALSE,night
2,Novato,Marin_CA,CA,48.2,100,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Flint,Genesee_MI,MI,30.9,92,6,11.5,0,Light Snow,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,50,86,10,5.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Saint Paul,Dakota_MN,MN,76,40,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,86,59,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,North Charleston,Charleston_SC,SC,70,97,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Albany,Albany_NY,NY,39.9,63,10,3.5,0,Partly Cloudy,TRUE,FALSE,FALSE,twilight
2,Sebastopol,Sonoma_CA,CA,57.9,90,10,6.9,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
2,Blue Springs,Jackson_MO,MO,66.9,97,10,5.8,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Apollo Beach,Hillsborough_FL,FL,75.6,65,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Basking Ridge,Somerset_NJ,NJ,64.9,29,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
4,North Franklin,New London_CT,CT,52,97,0.2,0,0,Fog,FALSE,FALSE,FALSE,day
3,Bowman,Orangeburg_SC,SC,75,60,10,17.3,0,Clear,FALSE,FALSE,FALSE,day
3,Austin,Travis_TX,TX,81,21,10,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Lorton,Fairfax County_VA,VA,82,33,10,2.3,0,Clear,FALSE,FALSE,FALSE,day
2,New York,New York_NY,NY,63,72,10,6.9,0,Clear,TRUE,FALSE,FALSE,night
2,Nevada City,Nevada_CA,CA,59,29,10,6,0,Fair,FALSE,FALSE,FALSE,day
2,Tuscaloosa,Tuscaloosa_AL,AL,66.9,54,10,4.6,0,Clear,FALSE,FALSE,TRUE,night
2,Palmdale,Los Angeles_CA,CA,63,58,10,8,0,Fair,FALSE,FALSE,FALSE,night
2,Miami,Miami-Dade_FL,FL,57.9,47,10,15,0,Clear,FALSE,FALSE,FALSE,day
2,Salinas,Monterey_CA,CA,57,89,4,3,0,Cloudy,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,87.1,63,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,El Paso,El Paso_TX,TX,72,73,10,7,0,Cloudy,FALSE,FALSE,TRUE,day
2,Bloomington,San Bernardino_CA,CA,66,75,10,3.5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,72,25,9,0,0,Clear,FALSE,FALSE,FALSE,day
3,Salt Lake City,Salt Lake_UT,UT,32,100,4,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Mira Loma,Riverside_CA,CA,62.1,70,10,10.4,0,Clear,FALSE,FALSE,FALSE,twilight
2,Lexington,Fayette_KY,KY,57,93,4,11.5,0.11,Light Rain,TRUE,FALSE,FALSE,day
3,Minneapolis,Hennepin_MN,MN,65,56,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Frederick,Frederick_MD,MD,51.8,100,7,4.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,York,York_PA,PA,41,62,10,10.4,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Birmingham,Jefferson_AL,AL,44.1,47,10,0,0,Mostly Cloudy,TRUE,FALSE,FALSE,twilight
4,Sharpsburg,Coweta_GA,GA,70,18,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
2,Norristown,Montgomery_PA,PA,66.2,94,10,0,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,San Marcos,San Diego_CA,CA,64,23,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Columbia,Lexington_SC,SC,45,49,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Puyallup,Pierce_WA,WA,48.2,76,10,5.8,0,Scattered Clouds,FALSE,FALSE,FALSE,night
2,Ogden,Weber_UT,UT,84,16,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,82,76,10,3.5,0,Clear,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,10,80,9,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Baker,East Baton Rouge_LA,LA,57.9,90,5,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,57,74,10,5.8,0,Overcast,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,46,89,7,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Greer,Greenville_SC,SC,75,82,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
4,Noti,Lane_OR,OR,36,100,1,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Cortlandt Manor,Westchester_NY,NY,64,87,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Chandler,Maricopa_AZ,AZ,86,27,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,College Park,Prince George's_MD,MD,32,53,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,Hempstead,Nassau_NY,NY,33.8,100,5,19.6,0.05,Light Rain,FALSE,FALSE,FALSE,day
3,New River,Maricopa_AZ,AZ,66,19,10,4.6,0,Clear,TRUE,FALSE,FALSE,night
3,San Lorenzo,Alameda_CA,CA,57.9,93,10,6.9,0.01,Light Rain,FALSE,FALSE,FALSE,night
2,Monrovia,Los Angeles_CA,CA,71.6,73,9,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Kissimmee,Osceola_FL,FL,60.1,90,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Dallas,Dallas_TX,TX,87.1,57,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Bandon,Coos_OR,OR,37.9,97,10,10.4,0,Light Rain,FALSE,FALSE,FALSE,night
2,Rockville,Montgomery_MD,MD,81,69,10,8.1,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Oronoco,Olmsted_MN,MN,29.1,88,10,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Brooklyn,Kings_NY,NY,82,69,10,5.8,0.04,Clear,TRUE,FALSE,FALSE,day
2,Tempe,Maricopa_AZ,AZ,55,35,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Jackson,Hinds_MS,MS,70,87,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,90,43,6,12,0,Fair,FALSE,FALSE,FALSE,day
2,Clifton,Passaic_NJ,NJ,71.1,87,10,8.1,0.01,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,57,49,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Costa Mesa,Orange_CA,CA,71.1,73,10,6.9,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,97,39,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,81,35,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,91,28,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Baton Rouge,East Baton Rouge_LA,LA,90,46,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Pomona,Los Angeles_CA,CA,59,51,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
4,Anderson,Madison_IN,IN,67,74,10,10,0,Cloudy,FALSE,FALSE,TRUE,day
2,Newark,Alameda_CA,CA,44.6,81,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Chouteau,Mayes_OK,OK,42.8,76,10,8.1,0,Overcast,FALSE,FALSE,TRUE,twilight
3,El Paso,El Paso_TX,TX,91.9,27,10,10.4,0,Partly Cloudy,FALSE,FALSE,TRUE,day
4,Preble,Cortland_NY,NY,48.2,100,10,9.2,0,Overcast,TRUE,FALSE,FALSE,night
2,Fontana,San Bernardino_CA,CA,84.9,19,10,13.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Norcross,Gwinnett_GA,GA,55,40,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,82.9,56,10,19.6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Raleigh,Wake_NC,NC,70,81,10,8,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Salem,Marion_OR,OR,66,42,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Saint Augustine,St. Johns_FL,FL,75,96,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Dallas,Collin_TX,TX,68,94,6,8,0,Cloudy,FALSE,FALSE,TRUE,twilight
2,Charlotte,Mecklenburg_NC,NC,66.9,47,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,57.9,81,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,63,37,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Falls Church,Fairfax County_VA,VA,75,64,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Suwanee,Gwinnett_GA,GA,78,62,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,79,62,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,83.3,34,10,25.3,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Lauderdale,Broward_FL,FL,73.9,82,8,5.8,0.01,Rain,FALSE,FALSE,TRUE,day
2,Dublin,Franklin_OH,OH,47,56,10,8,0,Partly Cloudy,FALSE,FALSE,TRUE,twilight
3,Nashville,Davidson_TN,TN,46.9,93,2,8.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Belle Vernon,Westmoreland_PA,PA,54,86,10,10,0,Cloudy,FALSE,TRUE,FALSE,day
3,Atlanta,DeKalb_GA,GA,54,93,2,4.6,0.29,Thunderstorms and Rain,FALSE,FALSE,FALSE,night
2,Tulsa,Tulsa_OK,OK,53.1,48,10,8.1,0,Clear,FALSE,FALSE,FALSE,twilight
3,Union City,Fulton_GA,GA,69.1,42,10,8.1,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Miami,Miami-Dade_FL,FL,88,55,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Altoona,Blount_AL,AL,73.4,88,9,13.8,0,Thunderstorm,FALSE,FALSE,FALSE,day
2,Inman,Spartanburg_SC,SC,63,94,4,3,0.01,Cloudy,FALSE,FALSE,FALSE,day
3,Virginia Beach,Virginia Beach_VA,VA,53,83,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Madison,Davidson_TN,TN,91.9,34,10,6.9,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,88,57,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
4,Marlton,Burlington_NJ,NJ,37,76,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
4,Wallingford,New Haven_CT,CT,64,93,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Alexandria,Douglas_MN,MN,34,89,2,8,0.02,Light Snow,FALSE,FALSE,FALSE,twilight
2,Dallas,Dallas_TX,TX,93.2,46,13,18.4,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82.4,79,12,5.8,0,Clear,TRUE,FALSE,FALSE,day
2,Sherman Oaks,Los Angeles_CA,CA,93.9,5,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
3,Iowa City,Johnson_IA,IA,15,59,10,9,0,Fair,TRUE,FALSE,FALSE,night
2,Rochester,Strafford_NH,NH,55.9,62,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,55.9,40,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Porter,Montgomery_TX,TX,76,91,10,6,0,Light Rain,FALSE,FALSE,FALSE,day
2,Oakridge,Lane_OR,OR,66,87,10,3.5,0,Overcast,FALSE,FALSE,FALSE,day
2,Bellingham,Norfolk_MA,MA,81,38,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,80.1,56,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,National City,San Diego_CA,CA,64,73,5,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Buena Park,Orange_CA,CA,67,76,10,5,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Decatur,DeKalb_GA,GA,66,84,10,19.6,0,Mostly Cloudy,TRUE,FALSE,FALSE,day
2,Barrington,Lake_IL,IL,71.1,49,10,11.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Pensacola,Escambia_FL,FL,48.9,32,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,58,41,10,5,0,Fair,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,57,44,10,15,0,Fair,FALSE,FALSE,TRUE,day
3,Van Nuys,Los Angeles_CA,CA,90,11,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
3,Downey,Los Angeles_CA,CA,90,46,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Surprise,Maricopa_AZ,AZ,71.1,24,10,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Ogden,Weber_UT,UT,77,40,10,7,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Phoenix,Maricopa_AZ,AZ,104,15,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Chappells,Newberry_SC,SC,37,100,4,7,0,Cloudy,FALSE,TRUE,FALSE,night
4,Mokena,Will_IL,IL,61.9,73,10,6.9,0,Scattered Clouds,TRUE,FALSE,FALSE,day
3,Oakland,Alameda_CA,CA,64,87,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,Santa Ana,Orange_CA,CA,60.1,51,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Medina,King_WA,WA,51.1,86,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,night
4,Encino,Los Angeles_CA,CA,66.9,17,10,0,0,Clear,FALSE,FALSE,FALSE,twilight
2,Grand Rapids,Kent_MI,MI,91,50,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,50,26,10,9.2,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Kissimmee,Osceola_FL,FL,71.1,41,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Los Angeles,Los Angeles_CA,CA,61,78,10,4.6,0,Clear,FALSE,FALSE,FALSE,night
3,Santa Monica,Los Angeles_CA,CA,60.1,86,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,New Haven,New Haven_CT,CT,43,74,10,10,0,Cloudy,FALSE,FALSE,FALSE,day
2,Stillwater,Washington_MN,MN,35.6,81,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,Vancouver,Clark_WA,WA,58,87,10,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Houston,Harris_TX,TX,66.2,100,4,4.6,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
2,Simi Valley,Ventura_CA,CA,91,13,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Jefferson,Marion_OR,OR,54,80,10,12.7,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Atlanta,DeKalb_GA,GA,75,82,8,5,0,Fair,FALSE,FALSE,TRUE,day
